time,north,up,east,speed,x,y,z
9.159999999999894,6346.980771022084,2604.7171055974886,3.5192860486044166,597.3820452656025,3.5192860486044166,6346.980771022084,2604.7171055974886
9.179999999999893,6358.300688788994,2608.5229707355447,3.5327710678666873,596.8765598549057,3.5327710678666873,6358.300688788994,2608.5229707355447
9.199999999999893,6369.61220367767,2612.3221276726254,3.546275343377378,596.3718503021094,3.546275343377378,6369.61220367767,2612.3221276726254
9.219999999999892,6380.915328447807,2616.114583537799,3.5597988461445964,595.8679150846764,3.5597988461445964,6380.915328447807,2616.114583537799
9.239999999999892,6392.21007583188,2619.9003454444405,3.5733415472384293,595.3647526836168,3.5733415472384293,6392.21007583188,2619.9003454444405
9.259999999999891,6403.496458535195,2623.679420490272,3.586903417790808,594.8623615834819,3.586903417790808,6403.496458535195,2623.679420490272
9.279999999999891,6414.774489235953,2627.451815757399,3.6004844289953755,594.3607402723592,3.6004844289953755,6414.774489235953,2627.451815757399
9.29999999999989,6426.044180585308,2631.217538312348,3.6140845521073497,593.8598872418675,3.6140845521073497,6426.044180585308,2631.217538312348
9.31999999999989,6437.305545207426,2634.9765952061066,3.6277037584433907,593.3598009871515,3.6277037584433907,6437.305545207426,2634.9765952061066
9.33999999999989,6448.558595699546,2638.728993474159,3.641342019381466,592.8604800068758,3.641342019381466,6448.558595699546,2638.728993474159
9.35999999999989,6459.803344632036,2642.4747401365244,3.6549993063607182,592.3619228032204,3.6549993063607182,6459.803344632036,2642.4747401365244
9.379999999999889,6471.039804548456,2646.213842197795,3.6686755908813287,591.8641278818751,3.6686755908813287,6471.039804548456,2646.213842197795
9.399999999999888,6482.267987965615,2649.946306647175,3.682370844504386,591.3670937520337,3.682370844504386,6482.267987965615,2649.946306647175
9.419999999999888,6493.487907373629,2653.6721404585137,3.696085038851753,590.8708189263895,3.696085038851753,6493.487907373629,2653.6721404585137
9.439999999999888,6504.699575235981,2657.3913505903483,3.7098181456059316,590.3753019211282,3.7098181456059316,6504.699575235981,2657.3913505903483
